18","388"
"C16003",4.000,"Speak Spanish","660","+/-537","123","1,197"
"C16003",5.000,"Speak other languages","266","+/-305","0","571"
"C16003",6.000,"18 years and over:","5,495","+/-1,740","3,755","7,235"
"C16003",7.000,"Speak Spanish","2,806","+/-1,346","1,460","4,152"
"C16003",8.000,"Speak other languages","2,689","+/-1,043","1,646","3,732"
"C16004",.,"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER",,,,
"C16004",.,"Universe: Population 5 years and over",,,,
