ity,Pennsylvania,"8,651","8,749","8,854","8,940","9,023","9,141","9,179","9,175"
Bradfordwoods borough,Pennsylvania,"1,097","1,110","1,114","1,127","1,134","1,146","1,149","1,149"
Brentwood borough,Pennsylvania,"9,811","9,945","10,075","10,202","10,317","10,436","10,466","10,466"
Briar Creek borough,Pennsylvania,643,650,652,655,658,652,651,651
Bridgeport borough,Pennsylvania,"4,402","4,403","4,402","4,391","4,396","4,377","4,371","4,371"
Bridgeville borough,Pennsylvania,"5,022","5,084","5,149","5,211",
