41","Irish (050, 081)",75,"Separated","2.6","+/-0.5","1.8","+/-1.3"
"541","Irish (050, 081)",76,"Never married","28.9","+/-1.0","29.5","+/-3.5"
"541","Irish (050, 081)",77,"Population 3 years and over enrolled in school","257,999","+/-4,951","26,950","+/-2,725"
"541","Irish (050, 081)",78,"Nursery school, preschool","4.7","+/-0.8","5.2","+/-2.6"
"541","Irish (050, 081)",79,"Kindergarten","4.9","+/-0.7","5.4","+/-3.0"
"541","Irish (050, 081)",80,"Elementary school (grades 1-8)","38.2","+/-1.1","32.7","+/-4.5
