","- 0.6%","+/-1.7%","no"
"        4","       4","2 units","        37,274","   6.4%","        35,807","   6.1%","- 0.3%","+/-1.5%","no"
"        4","       5","3 or 4 units","        23,920","   4.1%","        35,190","   6.0%","   1.9%","+/-1.5%","yes"
"        4","       6","5 to 9 units","        31,092","   5.3%","        31,651","   5.4%","   0.1%","+/-1.3%","no"
"        4","       7","10 to 19 units","        27,420","   4.7%","        24,718","   4.2%","- 0.5%","+/-1.2%","no"
"        4","    
