3",107.0,"Related children under 18 years","25.0","**","32.5","**",
"DP03",108.0,"Related children under 5 years","27.7","**","31.0","**",
"DP03",109.0,"Related children 5 to 17 years","24.0","**","33.0","**",
"DP03",110.0,"18 years and over","15.9","**","20.0","**",
"DP03",111.0,"18 to 64 years","14.7","**","19.2","**",
"DP03",112.0,"65 years and over","22.3","**","23.7","**",
"DP03",113.0,"People in families","15.9","**","19.3","**",
"DP03",114.0,"Unrelated individuals 15 years and over","31.1","**","48.6
