ull-time, year-round civilian employed population 16 years and over",,,,
"B24090",1.000,"Total:","1,590,411","+/-13,002","1,577,409","1,603,413"
"B24090",2.000,"Male:","932,243","+/-10,141","922,102","942,384"
"B24090",3.000,"Private for-profit wage and salary workers:","672,212","+/-10,481","661,731","682,693"
"B24090",4.000,"Employee of private company workers","624,524","+/-10,848","613,676","635,372"
"B24090",5.000,"Self-employed in own incorporated business workers","47,688","+/-3,710","43,978","51,398
