451,2,3.1,2,342.2,2,2028.9,2,2322.9,-9,9,-9,9
gasexII,HRP,2,1,9,2109,20,2,2001,2245,51.9479,-2.572,-127.227,1.28,27,27.3537,35.092,35.0918,2,212.2627,2,8.6,2,0.219,2,3.105454,2,3.1,2,340.4,2,2029.2,2,2324.4,0.143,2,0.019,2
gasexII,HRP,3,1,6,3106,27,2,2001,2248,58.95,-2.3275,-130.8928,10.4,26.965,27.2858,35.153,35.1508,2,203.1585,2,8.4,2,0.225,2,3.036956,2,3,2,346.4,2,2033.1,2,2327.1,-9,9,-9,9
gasexII,HRP,3,1,7,3107,27,2,2001,2248,58.95,-2.3275,-130.8928,9.36,27.05,27.4288,35.16,35.1539,2,200.9144,2,8.4,2,0.
