38.95,-92.33,POWER OUT IN THE CITY OF COLUMBIA,ALONG AND NORTH OF I-70. MEASURED GUST TO 61 MPH. (LSX)
0345,UNK,STURGEON,BOONE,MO,39.23,-92.28,LARGE TREE DOWN (LSX)
0355,UNK,QUINCY,ADAMS,IL,39.93,-91.39,LARGE TREE LIMBS DOWN WITHIN THE CITY (LSX)
0358,UNK,MEXICO,AUDRAIN,MO,39.17,-91.87,TREES...TREE LIMBS...AND POWER LINES DOWN (LSX)
0400,UNK,CENTRALIA,BOONE,MO,39.21,-92.13,10 INCH DIAMETER LIMBS DOWN. (LSX)
0405,UNK,NEW LONDON,RALLS,MO,39.58,-91.4,NUMEROUS TREES DOWN IN NEW LONDON AND SCATTERED THROUGHOUT T
