3
46119,2,4,South Dakota,Sully County,4,1536,783,753,88,48,40,195,91,104,97,52,45,105,50,55,1211,624,587,1156,592,564,580,294,286,266,130,136,35,11,24
46121,2,4,South Dakota,Todd County,4,9272,4565,4707,1111,565,546,2027,1038,989,832,434,398,1051,530,521,5704,2737,2967,5302,2528,2774,3971,1955,2016,534,221,313,40,8,32
46123,2,4,South Dakota,Tripp County,4,6288,3096,3192,382,187,195,865,439,426,451,242,209,415,222,193,4825,2351,2474,4590,2228,2362,2235,1144,1091,1261,535,726,201,59,142
46125,2,4,South Dakota
