       -402,          -459,          -677,         -1013,         -1456,         -2178,         -2040,         -1939,
  "33",          -224,          -163,          -140,          -199,          -221,          -271,          -451,          -563,
  "34",             0,             0,             0,             0,             0,             0,             0,             0,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "35"
