GROSS RENT",,,,,
"DP04",123.0,"Renter-occupied units","19,492","1,360","18,471","1,545",
"DP04",124.0,"Less than $200","0.0%","0.7","0.0%","0.7",
"DP04",125.0,"$200 to $299","1.8%","1.1","1.2%","1.1",
"DP04",126.0,"$300 to $499","5.7%","2.5","4.3%","1.5",
"DP04",127.0,"$500 to $749","29.8%","3.7","23.4%","4.4",
"DP04",128.0,"$750 to $999","32.8%","4.0","35.1%","4.0",
"DP04",129.0,"$1,000 to $1,499","20.2%","3.0","26.0%","4.3",
"DP04",130.0,"$1,500 or more","8.2%","2.2","8.4%","2.0",
"DP04",131.0,"No cash re
