,791","9,218","+/-1,678"
"451","White alone, not Hispanic or Latino",135,"Male","49.8","+/-3.9","42.4","+/-8.7"
"451","White alone, not Hispanic or Latino",136,"Female","50.2","+/-3.9","57.6","+/-8.7"
"451","White alone, not Hispanic or Latino",137,"Not a U.S. citizen","68,536","+/-5,593","7,904","+/-2,025"
"451","White alone, not Hispanic or Latino",138,"Male","52.8","+/-3.6","45.3","+/-9.8"
"451","White alone, not Hispanic or Latino",139,"Female","47.2","+/-3.6","54.7","+/-9.8"
"451","White alone, not His
