or own grandchildren under 18 years:","1,121","+/-572","549","1,693"
"B10051D",3.000,"30 to 59 years","527","+/-330","197","857"
"B10051D",4.000,"60 years and over","594","+/-439","155","1,033"
"B10051D",5.000,"Grandparent not responsible for own grandchildren under 18 years:","9,371","+/-1,615","7,756","10,986"
"B10051D",6.000,"30 to 59 years","1,548","+/-658","890","2,206"
"B10051D",7.000,"60 years and over","7,823","+/-1,584","6,239","9,407"
"B10051E",.,"GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 1
