,"6,530","6,620","6,641","6,641"
New Britain borough,Pennsylvania,"2,313","2,318","2,333","2,346","2,349","2,358","2,358","3,125"
New Buffalo borough,Pennsylvania,120,120,121,121,122,123,123,123
Newburg borough,Pennsylvania,78,79,79,80,80,81,81,81
Newburg borough,Pennsylvania,361,363,365,367,369,371,372,372
New Castle city,Pennsylvania,"25,030","25,243","25,452","25,652","25,888","26,255","26,309","26,309"
New Centerville borough,Pennsylvania,184,186,188,190,190,193,193,193
New Columbus borough,Penns
