 ,65 ,49 ,71 ,78 ,58 ,144 ,107 ,98 ,51.0 
.Two members,650 ,14 ,60 ,43 ,56 ,51 ,67 ,61 ,80 ,100 ,74 ,43 ,47.5 
.Three members,419 ,4 ,51 ,47 ,38 ,56 ,68 ,54 ,42 ,28 ,19 ,12 ,41.1 
.Four members,319 ,6 ,27 ,32 ,46 ,59 ,46 ,47 ,30 ,18 ,5 ,3 ,39.4 
.Five members,147 ,- ,8 ,15 ,25 ,24 ,24 ,19 ,9 ,16 ,5 ,3 ,41.6 
.Six members,73 ,1 ,2 ,6 ,13 ,22 ,10 ,5 ,3 ,2 ,5 ,3 ,41.2 
.Seven or more members,51 ,3 ,1 ,7 ,12 ,10 ,3 ,2 ,4 ,2 ,3 ,4 ,40.8 
.FAMILY HOUSEHOLDS,,,,,,,,,,,,,
..Two members,568 ,12 ,36 ,34 ,50 ,41 ,64 ,
