y","12.2","+/-6.1","N","N"
"535","German (032-045)",249,"Female householder, no husband present, family","35.2","+/-4.7","31.3","+/-12.9"
"535","German (032-045)",250,"With related children under 18 years","46.1","+/-5.7","37.4","+/-16.0"
"535","German (032-045)",251,"With related children under 5 years only","58.8","+/-13.7","71.9","+/-31.8"
"535","German (032-045)",252,"All people","17.9","+/-1.5","13.3","+/-2.6"
"535","German (032-045)",253,"Under 18 years","25.6","+/-3.2","19.7","+/-6.8"
"535","German (
