,237,730,947","90,364,054,053","96,839,515,947"
"B25110",3.000,"Moved in 2000 to 2004","145,756,532,500","+/-3,346,493,152","142,410,039,348","149,103,025,652"
"B25110",4.000,"Moved in 1990 to 1999","129,583,507,500","+/-3,454,419,163","126,129,088,337","133,037,926,663"
"B25110",5.000,"Moved in 1980 to 1989","61,118,747,500","+/-2,369,224,851","58,749,522,649","63,487,972,351"
"B25110",6.000,"Moved in 1970 to 1979","30,596,020,000","+/-1,503,650,773","29,092,369,227","32,099,670,773"
"B25110",7.000,"Moved 
