4,375","4,354","4,338","4,357","4,360","4,360"
Hunker borough,Pennsylvania,319,320,323,325,326,328,329,329
Huntingdon borough,Pennsylvania,"6,876","6,891","6,898","6,916","6,866","6,915","6,918","6,918"
Hyde Park borough,Pennsylvania,494,498,501,505,510,512,513,513
Hydetown borough,Pennsylvania,582,586,590,595,600,604,605,605
Hyndman borough,Pennsylvania,978,982,985,987,995,"1,005","1,005","1,005"
Indiana borough,Pennsylvania,"15,016","14,900","15,146","15,045","15,089","14,998","14,998","14,895"
Ind
