,          2559,          3158,          3809,          4051,
  "75",           -33,           -70,          -133,          -160,          -170,          -143,          -170,          -133,
  "76",           357,            -1,          -244,          -134,          1190,          2318,          3327,          6517,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
    "",            "",            "",            "",          
