000,759.400,6.20400,21.7480,,
woce-uot,./data/basins/sc/indian/1997/q2/,inq21997.tgz,1126800.nc,19970605,-31.4500,114.983,0.700000,759.400,19.1960,21.0590,,
woce-uot,./data/basins/sc/indian/1997/q2/,inq21997.tgz,1126801.nc,19970615,-6.7500,105.167,0.700000,759.400,13.8730,29.9010,,
woce-uot,./data/basins/sc/indian/1997/q2/,inq21997.tgz,1126802.nc,19970615,-7.1833,105.283,0.700000,759.400,6.70700,29.1820,,
woce-uot,./data/basins/sc/indian/1997/q2/,inq21997.tgz,1126803.nc,19970615,-8.1500,105.633,0.700000,759
