STER AIRPORT. (CLE)
2240,UNK,2 E WOOSTER,WAYNE,OH,40.82,-81.89,TWO TREES WERE REPORTED DOWN. (CLE)
2300,UNK,WOOSTER,WAYNE,OH,40.82,-81.93,SEVERAL LARGE LIMBS WERE REPORTED DOWN ACROSS CENTRAL AND NORTHERN PORTIONS OF THE COUNTY. (CLE)
2300,UNK,BARBERTON,SUMMIT,OH,41.01,-81.61,A POWER POWER WAS SNAPPED BY THUNDERSTORM WINDS. (CLE)
2318,UNK,2 SE CLINTON,ROCK,WI,42.54,-88.84,TREE DOWN AT INTERSECTION OF COUNTY RD J AND BUSS RD. (MKX)
2350,UNK,3 WSW KANKAKEE,KANKAKEE,IL,41.1,-87.91,2 FT. DIAMETER TREE DOWN ACRO
