 to $44,999","24,503","+/-2,240","22,263","26,743"
"B19037",45.000,"$45,000 to $49,999","21,242","+/-2,567","18,675","23,809"
"B19037",46.000,"$50,000 to $59,999","53,402","+/-3,555","49,847","56,957"
"B19037",47.000,"$60,000 to $74,999","73,946","+/-3,563","70,383","77,509"
"B19037",48.000,"$75,000 to $99,999","98,875","+/-4,573","94,302","103,448"
"B19037",49.000,"$100,000 to $124,999","79,028","+/-3,890","75,138","82,918"
"B19037",50.000,"$125,000 to $149,999","59,830","+/-3,616","56,214","63,446"
"B1903
