","5,805 ","5,764 ","5,822 ","5,811 ","5,836 ","5,754 ","5,774 ","5,751 ","5,764 ","5,744 "
Carroll,Arkansas,"18,623 ","18,770 ","19,358 ","19,988 ","21,092 ","22,460 ","23,282 ","24,070 ","24,379 ","24,730 ","25,062 ","25,357 "
Chicot,Arkansas,"15,713 ","15,630 ","15,611 ","15,772 ","15,634 ","15,471 ","15,176 ","14,905 ","14,801 ","14,528 ","14,265 ","14,117 "
Clark,Arkansas,"21,437 ","21,440 ","21,630 ","21,908 ","22,509 ","23,038 ","23,223 ","23,379 ","23,789 ","23,417 ","23,490 ","23,546 "
Clay,Arkansa
