4.46,(LMK)
1811,175,DERRY,ROCKINGHAM,NH,42.88,-71.33,(GYX)
1815,88,LOOGOOTEE,MARTIN,IN,38.68,-86.91,HAIL LASTED 20 MINUTES (IND)
1817,100,CANDIA,ROCKINGHAM,NH,43.08,-71.28,(GYX)
1819,100,FITCHBURG,WORCESTER,MA,42.59,-71.82,(BOX)
1820,125,TOWNSEND,MIDDLESEX,MA,42.67,-71.7,(BOX)
1820,75,LUDLOW,WINDSOR,VT,43.4,-72.7,(BTV)
1824,100,8 N WASHINGTON,DAVIESS,IN,38.77,-87.17,LAW ENFORCEMENT REPORTS QUARTER SIZE AT THE INTERSECTION OF SR57 AND CR 800N. (IND)
1827,88,ANDOVER,MERRIMACK,NH,43.44,-71.82,(GYX)
1830,75,3 E
