"," "," "," "," "," "," "," "
"        4","       0"," "," "," "," "," "," "," "," "
"        4","       1","     Total housing units","       585,800","   100%","       587,704","   100%","         1,904","*****","- -"
"        4","       2","UNITS IN STRUCTURE"," "," "," "," "," "," "," "
"        4","       2","1-unit, detached","       359,132","  61.3%","       366,135","  62.3%","   1.0%","+/-2.6%","no"
"        4","       3","1-unit, attached","        51,739","   8.8%","        48,138","   8.2%
