5 to 44 minutes","N","N","N","N"
"B08134",69.000,"45 to 59 minutes","N","N","N","N"
"B08134",70.000,"60 or more minutes","N","N","N","N"
"B08134",71.000,"Bus or trolley bus:","N","N","N","N"
"B08134",72.000,"Less than 10 minutes","N","N","N","N"
"B08134",73.000,"10 to 14 minutes","N","N","N","N"
"B08134",74.000,"15 to 19 minutes","N","N","N","N"
"B08134",75.000,"20 to 24 minutes","N","N","N","N"
"B08134",76.000,"25 to 29 minutes","N","N","N","N"
"B08134",77.000,"30 to 34 minutes","N","N","N","N"
"B08134",78
