5008",13.000,"Entered 1990 to 1999","N","N","N","N"
"B05008",14.000,"Entered before 1990","N","N","N","N"
"B05008",15.000,"Caribbean:","N","N","N","N"
"B05008",16.000,"Entered 2000 or later","N","N","N","N"
"B05008",17.000,"Entered 1990 to 1999","N","N","N","N"
"B05008",18.000,"Entered before 1990","N","N","N","N"
"B05008",19.000,"Central America:","N","N","N","N"
"B05008",20.000,"Mexico:","N","N","N","N"
"B05008",21.000,"Entered 2000 or later","N","N","N","N"
"B05008",22.000,"Entered 1990 to 1999","N","N",
