    "",            "",            "",            "",            "",            "",            "",            "",
  "36",            -3,             0,             0,             0,             0,             0,             0,             0,
  "37",          -255,          -271,          -292,          -303,          -322,          -346,          -368,          -394,
  "38",           -15,           -19,           -61,           -40,           -16,           -17,            -4,            -4,
    "",    
