N"
"B04006",5.000,"American","N","N","N","N"
"B04006",6.000,"Arab:","N","N","N","N"
"B04006",7.000,"Egyptian","N","N","N","N"
"B04006",8.000,"Iraqi","N","N","N","N"
"B04006",9.000,"Jordanian","N","N","N","N"
"B04006",10.000,"Lebanese","N","N","N","N"
"B04006",11.000,"Moroccan","N","N","N","N"
"B04006",12.000,"Palestinian","N","N","N","N"
"B04006",13.000,"Syrian","N","N","N","N"
"B04006",14.000,"Arab","N","N","N","N"
"B04006",15.000,"Other Arab","N","N","N","N"
"B04006",16.000,"Armenian","N","N","N","N"
"B04
