7",5.000,"Speak English less than ""very well""","6,438","+/-2,019","4,419","8,457"
"B06007",6.000,"Speak other languages:","23,004","+/-3,107","19,897","26,111"
"B06007",7.000,"Speak English ""very well""","13,301","+/-2,350","10,951","15,651"
"B06007",8.000,"Speak English less than ""very well""","9,703","+/-1,621","8,082","11,324"
"B06007",9.000,"Born in state of residence:","50,248","+/-4,048","46,200","54,296"
"B06007",10.000,"Speak only English","41,685","+/-4,019","37,666","45,704"
"B06007",11.000,"S
