HS (IN 2007 INFLATION-ADJUSTED DOLLARS)",,,,
"B19131",.,"Universe:  Families",,,,
"B19131",1.000,"Total:","N","N","N","N"
"B19131",2.000,"Married-couple family:","N","N","N","N"
"B19131",3.000,"With own children under 18 years:","N","N","N","N"
"B19131",4.000,"Less than $10,000","N","N","N","N"
"B19131",5.000,"$10,000 to $14,999","N","N","N","N"
"B19131",6.000,"$15,000 to $19,999","N","N","N","N"
"B19131",7.000,"$20,000 to $24,999","N","N","N","N"
"B19131",8.000,"$25,000 to $29,999","N","N","N","N"
"B19131"
