5,EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME YEAR-ROUND WORKERS,,,,,,,,,,,,,,
S0503,88,Population 16 years and over with earnings,1274040,+/-19145,194606,+/-7184,42481,+/-4554,151585,+/-6203,,,,,,
S0503,89,$1 to $9999 or loss,3.1,+/-0.3,1.8,+/-0.5,1.1,+/-0.8,2.0,+/-0.6,,,,,,
S0503,90,$10000 to $14999,7.6,+/-0.5,2.7,+/-0.7,2.2,+/-1.3,2.9,+/-0.8,,,,,,
S0503,91,$15000 to $24999,22.5,+/-0.7,11.5,+/-1.3,4.2,+/-1.9,13.5,+/-1.6,,,,,,
S0503,92,$25000 to $34999,19.4,+/-0.7,14.3
