,513 ","48,801 ","49,073 ","49,031 ","49,233 ","49,308 ","49,195 ","49,194 ","48,979 "
Tazewell,Illinois,"123,692 ","123,887 ","124,456 ","125,071 ","125,169 ","125,572 ","127,764 ","127,753 ","128,021 ","128,327 ","128,540 ","128,485 "
Union,Illinois,"17,619 ","17,609 ","17,699 ","17,924 ","18,020 ","18,034 ","18,151 ","18,281 ","18,307 ","18,272 ","18,353 ","18,293 "
Vermilion,Illinois,"88,257 ","88,155 ","87,986 ","87,944 ","87,738 ","87,922 ","86,570 ","85,298 ","85,274 ","84,996 ","84,276 ","83,919 "
W
