190"
"B25074",17.000,"Less than 20.0 percent","5,684","+/-1,350","4,334","7,034"
"B25074",18.000,"20.0 to 24.9 percent","6,744","+/-1,526","5,218","8,270"
"B25074",19.000,"25.0 to 29.9 percent","9,574","+/-1,948","7,626","11,522"
"B25074",20.000,"30.0 to 34.9 percent","8,899","+/-1,714","7,185","10,613"
"B25074",21.000,"35.0 percent or more","43,188","+/-3,621","39,567","46,809"
"B25074",22.000,"Not computed","5,729","+/-1,300","4,429","7,029"
"B25074",23.000,"$35,000 to $49,999:","71,507","+/-5,068","66,43
