3,182,189","5,308,899,091","2,687,235,664","21,813","5,309",2687,,21.81,5.31,2.69,,,,,,,,
Jun-01,"21,271,887,027","5,432,483,750","2,481,555,600","21,272","5,432",2482,,21.27,5.43,2.48,,,,,,,,
Jul-01,"16,822,784,514","3,840,893,132","2,463,025,715","16,823","3,841",2463,,16.82,3.84,2.46,,,,,,,,
Aug-01,"19,715,288,295","5,222,283,974","2,074,229,091","19,715","5,222",2074,,19.72,5.22,2.07,,,,,,,,
Sep-01,"18,571,036,661","4,983,056,182","1,434,606,762","18,571","4,983",1435,,18.57,4.98,1.43,,,,,,,,
Oct-0
