105 , - 
..COHABITING HOUSEHOLDER POSSLQ DEF.,,,,,,,,,,,,,
...Not a POSSLQ household," 28,191 "," 20,073 ", 301 , 169 ," 1,859 ", 971 ," 2,903 ", 69 , 42 , 378 , 74 , 253 ," 1,098 "
...POSSLQ household," 1,423 ", - , 10 , 5 , 295 , 95 , 469 , 13 , 5 , 139 , 18 , 282 , 93 
...Child 15 to 17 years old," 6,330 "," 4,091 ", 56 , 125 , 757 , 246 , 339 , 15 , 22 , 178 , 41 , 50 , 411 
.HOUSEHOLDER HAS OPP. SEX UNMARR. PART.,,,,,,,,,,,,,
..No unmarried partner of householder,,,,,,,,,,,,,
...Parent is not ho
