.RELATIVE OF HOUSEHOLDER,,,,,,,,,,
..Spouse,278,4,41,114,72,9,38,-,-,-
..Other,"9,598",887,"4,312","1,725","2,246",194,230,1,2,2
.NONRELATIVE,,,,,,,,,,
..Nonrelative,"1,105",34,174,399,334,46,119,-,-,-
25 years and over,,,,,,,,,,
.Total,"64,350","2,132","4,389","20,324","11,099","5,205","13,359","4,961","1,583","1,297"
.FAMILY HOUSEHOLDER,,,,,,,,,,
..Married spouse present,"28,390",830,"1,664","8,338","4,969","2,401","6,301","2,426",780,682
..Other family householder,"2,371",97,222,902,436,220,340,
