 Social Security income","27.0","+/-1.0","28.6","+/-0.9"
"002","White alone",219,"Mean Social Security income (dollars)","14,430","+/-445","14,667","+/-460"
"002","White alone",220,"With Supplemental Security Income","3.3","+/-0.5","3.4","+/-0.6"
"002","White alone",221,"Mean Supplemental Security Income (dollars)","9,822","+/-1,262","9,740","+/-1,364"
"002","White alone",222,"With cash public assistance income","1.5","+/-0.4","1.4","+/-0.4"
"002","White alone",223,"Mean cash public assistance income (dolla
