,"+/-0.2","0.1","+/-0.2"
"529","English (015, 022)",127,"Total population","665,912","+/-4,758","86,436","+/-5,976"
"529","English (015, 022)",128,"Native","649,557","+/-5,292","85,881","+/-5,984"
"529","English (015, 022)",129,"Male","48.7","+/-0.3","48.8","+/-2.5"
"529","English (015, 022)",130,"Female","51.3","+/-0.3","51.2","+/-2.5"
"529","English (015, 022)",131,"Foreign born","16,355","+/-2,415","555","+/-360"
"529","English (015, 022)",132,"Male","55.6","+/-7.1","N","N"
"529","English (015, 022)",133
