","0.6","8.9%","0.5",
"DP02",35.3,,,,,,
"DP02",35.5,"FERTILITY",,,,,
"DP02",36.0,"Number of women 15 to 50 years old who had a birth in the past 12 months","6,886","623","9,206","970","*"
"DP02",37.0,"Unmarried women (widowed, divorced, and never married)","9.2%","3.0","14.5%","4.0",
"DP02",38.0,"Per 1,000 unmarried women","9","**","19","**",
"DP02",39.0,"Per 1,000 women 15 to 50 years old","42","**","55","**","*"
"DP02",40.0,"Per 1,000 women 15 to 19 years old","12","8","0","5",
"DP02",41.0,"Per 1,000 wome
