     "",            "",            "",            "",            "",
   "4",          6886,          7083,          8593,          9592,         10925,         13527,         15901,         17925,
   "5",           118,           109,            97,           165,           188,           160,           152,           126,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
   "6",          2619,          2580,          2701,   
