","575,373","1,213,627"
"B25066",7.000,"Mobile home","3,717,600","+/-729,807","2,987,793","4,447,407"
"B25066",8.000,"Boat, RV, van, etc.","-","**","**","**"
"B25067",.,"AGGREGATE GROSS RENT (DOLLARS) BY MEALS INCLUDED IN RENT",,,,
"B25067",.,"Universe:  Renter-occupied housing units paying cash rent",,,,
"B25067",1.000,"Aggregate gross rent:","22,972,400","+/-1,635,194","21,337,206","24,607,594"
"B25067",2.000,"Meals included in rent","195,600","+/-145,445","50,155","341,045"
"B25067",3.000,"No meals inclu
