CHOOLNET MEASUREMENT. (DMX)
0006,UNK,3 N LEON,DECATUR,IA,40.78,-93.75,LARGE TREE DOWN OVER 190TH STREET NEAR THE INTERSECTION OF HIGHWAY 69. (DMX)
0015,UNK,1 NE GRAY,HODGEMAN,KS,38.16,-99.62,DAMAGE TO POLE BARN AND HAYSHED. ESTIMATED 70 TO 80MPH WIND. (DDC)
0015,60,2 NE ROZEL,PAWNEE,KS,38.22,-99.38,(DDC)
0015,UNK,JEFFERSON CITY,JEFFERSON,MT,46.39,-112.03,WIND DAMAGE TO SOME TREE LIMBS IN JEFFERSON CITY. (TFX)
0020,UNK,7 NE ROZEL,PAWNEE,KS,38.27,-99.31,2 INCH LIVE LIMBS DOWN (DDC)
0021,UNK,CHELSEA,WASHTENAW,
