4","  4","         8,468","         5,126","        11,810"
"50000US4824","4","  5","        15,072","        11,096","        19,048"
"50000US4824","4","  6","        19,716","        15,769","        23,663"
"50000US4824","4","  7","        27,485","        21,067","        33,903"
"50000US4824","4","  8","        22,697","        17,705","        27,689"
"50000US4824","4","  9","         5,226","         3,019","         7,433"
"50000US4824","4"," 10","           208","             0","           5
