007 ,204999 ,LEMONS ALL , 999, State Totals,44534 ,13.28 ,591439 ,735.70 ,    ,435121700
2007 ,339196 ,LETTUCE BULK SALAD PRODUCTS ,25 ,Imperial ,  ,  ,22832 ,780.00 ,TONS ,17809000
2007 ,339196 ,LETTUCE BULK SALAD PRODUCTS ,53 ,Monterey ,  ,  ,276700 ,412.25 ,TONS ,114070000
2007 ,339196 ,LETTUCE BULK SALAD PRODUCTS ,69 ,San Benito ,3727 ,3.72 ,13864 ,1383.01 ,TON ,19174000
2007 ,339196 ,LETTUCE BULK SALAD PRODUCTS ,991 ,Sum of Others ,644 ,1.47 ,946 ,298.63 ,TONS ,282500
2007 ,339196 ,LETTUCE BULK SA
