9970416,26.9600,52.2800,2.00000,70.0000,18.4000,21.9000,,
woce-uot,./data/basins/sc/indian/1997/q2/,inq21997.tgz,928424.nc,19970416,27.1500,51.9833,1.00000,54.0000,20.5000,22.0000,,
woce-uot,./data/basins/sc/indian/1997/q2/,inq21997.tgz,928420.nc,19970417,27.0833,52.1333,2.00000,63.0000,18.6000,22.1000,,
woce-uot,./data/basins/sc/indian/1997/q2/,inq21997.tgz,928421.nc,19970417,27.0833,52.2000,1.00000,70.0000,18.4000,23.0000,,
woce-uot,./data/basins/sc/indian/1997/q2/,inq21997.tgz,929696.nc,19970423,26.4500,
