25"
"452","White alone or in combination with one or more other races, not Hispanic or Latino",32,"Male","48.5","+/-0.1","48.6","+/-0.2"
"452","White alone or in combination with one or more other races, not Hispanic or Latino",33,"Female","51.5","+/-0.1","51.4","+/-0.2"
"452","White alone or in combination with one or more other races, not Hispanic or Latino",34,"65 years and over","143,214","+/-705","114,846","+/-455"
"452","White alone or in combination with one or more other races, not Hispanic or Latin
