445","1,446","1,446","1,446"
West Easton borough,Pennsylvania,"1,170","1,169","1,168","1,165","1,166","1,167","1,168","1,152"
West Elizabeth borough,Pennsylvania,531,539,546,552,558,564,565,565
Westfield borough,Pennsylvania,"1,158","1,166","1,170","1,180","1,185","1,187","1,190","1,190"
West Grove borough,Pennsylvania,"2,640","2,643","2,640","2,646","2,642","2,654","2,652","2,652"
West Hazleton borough,Pennsylvania,"3,375","3,393","3,414","3,446","3,483","3,530","3,542","3,542"
West Homestead borough
