2.3%","no"
"        3","      86","$100,000 to $149,999","        34,539","  11.0%","        40,255","  12.2%","   1.2%","+/-2.1%","no"
"        3","      87","$150,000 to $199,999","         9,492","   3.0%","        10,333","   3.1%","   0.1%","+/-1.0%","no"
"        3","      88","$200,000 or more","        10,577","   3.4%","         9,897","   3.0%","- 0.4%","+/-1.0%","no"
"        3","      89","Median family income (in 2001 inflation-adjusted dollars)","        55,981","(NA)","        55,738","(N
