1951,8,15,1951-08-15,14:30:00,3,MI,26,6,2,0,0,5,0,42.9,-84.88,43,-84.33,28.5,333,1,1,1,37,155,0,0
215,1951,8,20,1951-08-20,15:30:00,3,CT,9,1,2,0,0,4,0,41.87,-72.25,0,0,0.1,50,1,1,1,13,0,0,0
216,1951,8,21,1951-08-21,14:00:00,3,MA,25,1,2,0,0,3,0,42.7,-71.13,42.77,-70.97,9.3,100,1,1,1,9,0,0,0
217,1951,8,21,1951-08-21,14:00:00,3,NH,33,1,2,0,0,3,0,42.83,-71.13,42.9,-71.07,4.9,67,1,1,1,15,0,0,0
218,1951,8,21,1951-08-21,16:15:00,3,CT,9,2,2,9,0,5,0,41.62,-73.42,41.8,-72.6,43.9,100,1,1,1,5,3,0,0
219,1951,8,21,1951-0
