 to 11 years","356","+/-299","57","655"
"B17001F",21.000,"12 to 14 years","424","+/-400","24","824"
"B17001F",22.000,"15 years","64","+/-110","0","174"
"B17001F",23.000,"16 and 17 years","296","+/-248","48","544"
"B17001F",24.000,"18 to 24 years","825","+/-452","373","1,277"
"B17001F",25.000,"25 to 34 years","2,396","+/-734","1,662","3,130"
"B17001F",26.000,"35 to 44 years","1,521","+/-805","716","2,326"
"B17001F",27.000,"45 to 54 years","111","+/-187","0","298"
"B17001F",28.000,"55 to 64 years","377","+/-3
