,2323.3,-9,9,-9,9
gasexII,HRP,2,1,3,2103,20,2,2001,2245,51.9479,-2.572,-127.227,8.54,26.899,27.1618,35.106,35.1019,2,207.2677,2,8.5,2,0.229,2,3.056594,2,3.1,2,349.2,2,2030.8,2,2319.9,-9,9,-9,9
gasexII,HRP,2,1,4,2104,20,2,2001,2245,51.9479,-2.572,-127.227,7.35,26.971,27.2675,35.098,35.0929,2,203.3627,2,8.5,2,0.228,2,3.066378,2,3.1,2,348.3,2,2030.2,2,2320,-9,9,-9,9
gasexII,HRP,2,1,5,2105,20,2,2001,2245,51.9479,-2.572,-127.227,6.26,26.965,27.2962,35.091,35.1072,2,205.4166,2,8.6,2,0.23,2,3.07616,2,3.1,2,337.7,2
