2",2.000,"Agriculture, forestry, fishing and hunting, and mining:","25,890","+/-19,544","6,346","45,434"
"B24042",3.000,"Agriculture, forestry, fishing and hunting","25,890","+/-19,544","6,346","45,434"
"B24042",4.000,"Mining","-","**","**","**"
"B24042",5.000,"Construction","30,608","+/-1,472","29,136","32,080"
"B24042",6.000,"Manufacturing","39,451","+/-9,922","29,529","49,373"
"B24042",7.000,"Wholesale trade","47,096","+/-6,030","41,066","53,126"
"B24042",8.000,"Retail trade","30,851","+/-3,887","26,964"
