BURLINGTON,ALFALFA,OK,36.9,-98.46,(OUN)
1545,75,2 E KIOWA,BARBER,KS,37.02,-98.45,(DDC)
1610,75,HARDTNER,BARBER,KS,37.01,-98.65,(DDC)
1645,100,KIOWA,BARBER,KS,37.02,-98.48,(DDC)
1730,125,N ST. AUGUSTINE,ST. JOHNS,FL,29.89,-81.31,HAIL OCCURRED FOR PAST 5 MINUTES. (JAX)
1730,75,ASHLAND,CLARK,KS,37.19,-99.77,(DDC)
1741,100,4 E ROSSTON,HARPER,OK,36.81,-99.86,(OUN)
1815,175,ASHLAND,CLARK,KS,37.19,-99.77,(DDC)
1838,88,3 NW COLE CAMP,BENTON,MO,38.49,-93.24,HEAVY RAIN AND HAIL TO SIZE OF NICKLES (SGF)
1842,100,PALM 
