ng, and mining",,,"1.3","+/-0.4"
"001","Total population",198,"Construction",,,"7.5","+/-1.0"
"001","Total population",199,"Manufacturing",,,"18.2","+/-1.1"
"001","Total population",200,"Wholesale trade",,,"2.2","+/-0.5"
"001","Total population",201,"Retail trade",,,"14.0","+/-1.0"
"001","Total population",202,"Transportation and warehousing, and utilities",,,"5.2","+/-0.7"
"001","Total population",203,"Information",,,"2.1","+/-0.4"
"001","Total population",204,"Finance and insurance, and real estate and re
