income (dollars)","39,991","1,236","36,691","1,067","*"
"DP03",64.0,"Mean household income (dollars)","53,284","1,959","50,012","1,821",
"DP03",64.3,,,,,,
"DP03",65.0,"With earnings","70.5%","1.4","67.8%","1.3",
"DP03",66.0,"Mean earnings (dollars)","51,228","2,395","50,242","2,448",
"DP03",67.0,"With Social Security","43.5%","1.3","41.4%","1.1",
"DP03",68.0,"Mean Social Security income (dollars)","15,542","344","15,421","420",
"DP03",69.0,"With retirement income","26.9%","1.4","28.0%","1.4",
"DP03",70.0,"M
