TOCK UNSPECIFIED ,95 ,Solano ,  ,  ,  ,  ,  ,6662800
2007 ,469999 ,LIVESTOCK UNSPECIFIED ,97 ,Sonoma ,  ,  ,  ,  ,  ,39501400
2007 ,469999 ,LIVESTOCK UNSPECIFIED ,103 ,Tehama ,  ,  ,  ,  ,  ,3041700
2007 ,469999 ,LIVESTOCK UNSPECIFIED ,109 ,Tuolumne ,  ,  ,  ,  ,  ,14704500
2007 ,469999 ,LIVESTOCK UNSPECIFIED ,111 ,Ventura ,  ,  ,  ,  ,  ,2475000
2007 ,469999 ,LIVESTOCK UNSPECIFIED ,113 ,Yolo ,  ,  ,  ,  ,  ,522400
2007 ,469999 ,LIVESTOCK UNSPECIFIED ,991 ,Sum of Others ,  ,  ,  ,  ,  ,777400
2007 ,4
