+/-8.4"
"529","English (015, 022)",293,"30 percent or more","45.5","+/-2.9","44.3","+/-8.4"
"529","English (015, 022)",294,"Median gross rent (dollars)","866","+/-27","887","+/-94"
"535","German (032-045)",1,"Total population","803,060","+/-8,136","150,661","+/-8,206"
"535","German (032-045)",2,"One race","97.4","+/-0.4","N","N"
"535","German (032-045)",3,"Two races","2.5","+/-0.3","N","N"
"535","German (032-045)",4,"Three races","0.1","+/-0.1","N","N"
"535","German (032-045)",5,"Four or more races","0.0","
