        -3853,         -4071,         -4531,         -4796,         -5292,         -5887,         -7239,         -8551,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "20",         -2907,         -3093,         -3514,         -3732,         -4205,         -4807,         -5972,         -6861,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "2
