"6,507","6,507"
Point Marion borough,Pennsylvania,"1,276","1,286","1,297","1,305","1,313","1,330","1,333","1,333"
Polk borough,Pennsylvania,"1,009","1,012","1,018","1,022","1,025","1,030","1,031","1,031"
Portage borough,Pennsylvania,"2,686","2,711","2,741","2,763","2,789","2,827","2,837","2,837"
Port Allegany borough,Pennsylvania,"2,260","2,284","2,308","2,319","2,329","2,348","2,355","2,355"
Port Carbon borough,Pennsylvania,"1,919","1,927","1,938","1,964","1,986","2,013","2,019","2,019"
Port Clinton 
