","N","N","N"
"B23002D",68.000,"Unemployed","N","N","N","N"
"B23002D",69.000,"Not in labor force","N","N","N","N"
"B23002D",70.000,"65 to 69 years:","N","N","N","N"
"B23002D",71.000,"In labor force:","N","N","N","N"
"B23002D",72.000,"Employed","N","N","N","N"
"B23002D",73.000,"Unemployed","N","N","N","N"
"B23002D",74.000,"Not in labor force","N","N","N","N"
"B23002D",75.000,"70 years and over:","N","N","N","N"
"B23002D",76.000,"In labor force:","N","N","N","N"
"B23002D",77.000,"Employed","N","N","N","N"
"B2
