","286,618","+/-5,786"
"002","White alone",177,"Management, professional, and related occupations","26.4","+/-1.2","26.6","+/-1.2"
"002","White alone",178,"Service occupations","18.3","+/-1.3","17.7","+/-1.3"
"002","White alone",179,"Sales and office occupations","26.6","+/-1.6","26.8","+/-1.5"
"002","White alone",180,"Farming, fishing, and forestry occupations","0.4","+/-0.3","0.4","+/-0.2"
"002","White alone",181,"Construction, extraction, maintenance, and repair occupations","9.9","+/-1.0","10.0","+/-1.1
