             0,             0,             0,             0,          2979,           560,
  "31",             0,          1458,             0,             0,             0,             0,         -7344,          5065,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
    "",            "",            "",            "",            "",            "",            "",            "",            "",
    "",            "",           
