0","+/-3,926"
"451","White alone, not Hispanic or Latino",289,"Median selected monthly owner costs with a mortgage (dollars)","1,321","+/-34","1,352","+/-39"
"451","White alone, not Hispanic or Latino",290,"Median selected monthly owner costs without a mortgage (dollars)","348","+/-11","361","+/-10"
"451","White alone, not Hispanic or Latino",291,"Renter-occupied housing units","135,979","+/-4,471","78,355","+/-3,999"
"451","White alone, not Hispanic or Latino",292,"Less than 30 percent","50.4","+/-2.6","54
